username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
2_Ree_Tar_Did;2012-06-18 00:11;0;0;"Shid a white girl get it, get it, get it.. And a black girl just ain't with it.. Know what I'm talmbout?! Lol";;;;"214571131296952320";https://twitter.com/2_Ree_Tar_Did/status/214571131296952320
