username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
ShelleyBruneau1;2014-07-31 10:05;0;0;"Boy did we get screwed over.Highlights: Some idiot gave me heroin , lsd and coke, which I don't do I freaked the fuck out&attacked Chris Pratt";;;;"494846438560382976";https://twitter.com/ShelleyBruneau1/status/494846438560382976
detroitrachel;2014-06-22 12:43;0;1;"...they listed heroin , morphine, ecstasy, LSD , and codeine. All she saw was heroin . I did not do heroin , morphine, ecstasy or codeine.";;;;"480753020112605185";https://twitter.com/detroitrachel/status/480753020112605185
NowMediaScott;2014-06-04 19:43;0;0;"If I know you did Heroin , or PCP, I think you are a total loser. Same would apply to Cocaine, and at times LSD . However...";;;;"474335768240861185";https://twitter.com/NowMediaScott/status/474335768240861185
LindsayAmrock;2014-06-02 12:49;0;0;"I just convinced Brenna i did meth, bathsalts, cocaine, crack, heroin , shrooms, and LSD & she believed me #tf";;;#tf;"473506594383495169";https://twitter.com/LindsayAmrock/status/473506594383495169
ArielVazquez1;2014-05-27 19:33;0;0;"Im pretty sure this crazy bitch at the clinic did crack, heroin , mdma, shrooms and lsd before she came here";;;;"471434078135533568";https://twitter.com/ArielVazquez1/status/471434078135533568
racheljriddell;2014-05-27 18:48;0;1;"just a friendly reminder many bands back then did heaps of cocaine and LSD and heroin so zouis smoking a blunt isn't too serious";;;;"471422643149623296";https://twitter.com/racheljriddell/status/471422643149623296
haniwesybyt;2014-05-20 12:06;0;0;"Did you know... Heroin , Cocaine, and LSD are 3 of the 10 most expensive materials in the entire world.";;;;"468784837025738752";https://twitter.com/haniwesybyt/status/468784837025738752
katelynnicole33;2014-05-08 13:00;0;2;"some kid in the hallway: ya he did LSD and heroin at the same time!!!";;;;"464449791275958273";https://twitter.com/katelynnicole33/status/464449791275958273
420PH;2014-05-05 21:36;0;0;"He also smoked cigs, drank a lot, and did LSD and heroin . He wasn't exactly clean. But that doesn't mean he isn't... http:// fb.me/1iV0cC8D3";;;;"463492360320475137";https://twitter.com/420PH/status/463492360320475137
bukiziwybex;2014-05-01 07:42;0;0;"Did you know... Heroin , Cocaine, and LSD are 3 of the 10 most expensive materials in the entire world.";;;;"461833073290919938";https://twitter.com/bukiziwybex/status/461833073290919938
wakehyrutyh;2014-04-30 21:37;0;0;"Did you know... Heroin , Cocaine, and LSD are 3 of the 10 most expensive materials in the entire world.";;;;"461680828758913024";https://twitter.com/wakehyrutyh/status/461680828758913024
bujesegomyde;2014-04-27 18:29;0;0;"Did you know... Heroin , Cocaine, and LSD are 3 of the 10 most expensive materials in the entire world.";;;;"460546184059568128";https://twitter.com/bujesegomyde/status/460546184059568128
juliajovanna;2014-04-27 16:38;0;0;"No I take that back. Anthony did LSD , coke, heroin and speed during high school and still graduated with honors and straight A's.";;;;"460518315639590912";https://twitter.com/juliajovanna/status/460518315639590912
kysoguxu;2014-04-26 19:14;0;0;"Did you know... Heroin , Cocaine, and LSD are 3 of the 10 most expensive materials in the entire world.";;;;"460195157187788801";https://twitter.com/kysoguxu/status/460195157187788801
31victoriahogue;2014-04-26 18:09;0;4;"Heroin ,marijuana, cocaine, LSD , and ecstasy were all legal at one point, so why are drugs illegal now? Did the drugs change or did we?";;;;"460178890476892160";https://twitter.com/31victoriahogue/status/460178890476892160
vofixotuhub;2014-04-25 17:33;0;0;"Did you know... Heroin , Cocaine, and LSD are 3 of the 10 most expensive materials in the entire world.";;;;"459807467510444032";https://twitter.com/vofixotuhub/status/459807467510444032
fuckingzachary;2014-04-15 09:49;0;1;"Did they really just out LSD in the same category as heroin and coke #smh pic.twitter.com/TEoHwRgn5C";;;#smh;"456066668733534209";https://twitter.com/fuckingzachary/status/456066668733534209
chuckieblax;2014-03-22 20:46;0;0;"Watching COPS this dude said he did crack, LSD , heroin , and meth. LMFAO!";;;;"447534808168943616";https://twitter.com/chuckieblax/status/447534808168943616
RastaJ412;2014-03-05 21:39;0;0;"oh yea did i mention heroin , LSD , and Heroin are just as bad as weed??? i hate america #LegalizeIt";;;#LegalizeIt;"441402768746901504";https://twitter.com/RastaJ412/status/441402768746901504
styleofcoke;2014-03-05 09:24;0;0;"@LouisLovesTacos I did /do cocaine and I did speed, cannabis and LSD I also tried heroin once but it wasn't mine with the physic effects";;@LouisLovesTacos;;"441217678595092480";https://twitter.com/styleofcoke/status/441217678595092480
TheShepPistols;2014-02-14 11:18;0;0;"And every musician does drugs. The Beatles and Jimi Hendrix did LSD and Kurt Cobain shot heroin . So it only makes sense.";;;;"434360938364682240";https://twitter.com/TheShepPistols/status/434360938364682240
Nemamka;2014-02-12 11:52;0;0;"@Nemamka did I say mescaline I mean on coke and mesc and pills and heroin and lsd at the same time";;@Nemamka;;"433644837993082880";https://twitter.com/Nemamka/status/433644837993082880
Coldplay_kid;2014-02-01 13:05;0;0;"@runningman320 where did you put the heroin and lsd ?";;@runningman320;;"429677021392683009";https://twitter.com/Coldplay_kid/status/429677021392683009
Coldplay_kid;2014-01-31 17:34;0;0;"@runningman320 Luke, what did we say about heroin ? Meth, LSD , marijuana, coke and poppers only!";;@runningman320;;"429382138048180224";https://twitter.com/Coldplay_kid/status/429382138048180224
hannah_weir;2014-01-28 15:50;0;0;"My manager today was telling me all about how she took LSD and did heroin when she was younger";;;;"428268770034196480";https://twitter.com/hannah_weir/status/428268770034196480
Lanas_Lsd;2014-01-02 20:10;0;0;"Nancy got killed, Sid overdosed heroin so did Edie and Edie's voice sounds like Marilyn's in those videos with Andy Warhol.";;;;"418912129899843584";https://twitter.com/Lanas_Lsd/status/418912129899843584
BascoTheDad;2013-12-09 23:10;1;1;"@kiy_ah l went to that drug and alcohol counseling thing today and I told him I did heroin and LSD and he thinks I need psychiatric help";;@kiy_ah;;"410260091502219264";https://twitter.com/BascoTheDad/status/410260091502219264
Troubled_JP;2013-11-30 13:55;0;3;"@berto3471 did LSD heroin and cocaine so yes";;@berto3471;;"406859165521698816";https://twitter.com/Troubled_JP/status/406859165521698816
OliviaRenee16;2013-11-24 22:57;4;2;""What did you feel like while watching Miley at the AMAs" "Well I felt like I was on LSD and heroin while taking shots of vodka"";;;;"404821134405025792";https://twitter.com/OliviaRenee16/status/404821134405025792
kenkenjones1;2013-11-23 08:49;0;0;"@AnnabelDeeks sucked dick smoke mary jane did some heroin and crack went on LSD ....she did alot";;@AnnabelDeeks;;"404245330494906368";https://twitter.com/kenkenjones1/status/404245330494906368
ItsLuisAG;2013-10-25 14:24;0;0;"I dreamt that I took LSD and shot Heroin and as soon as I did that my dream turned Trippy, now I know I shouldn't eat @TacoBell before bed.";;@TacoBell;;"393805300840423424";https://twitter.com/ItsLuisAG/status/393805300840423424
DrunkBulma;2013-10-09 01:19;0;1;"@ChampionTurdock First off I only did pot and coke... I left out the acid, GHB, LSD , ecstasy, heroin , speed, black beauties and the xanax-";;@ChampionTurdock;;"387809608523608064";https://twitter.com/DrunkBulma/status/387809608523608064
Nnl1EincoSydaB1;2013-09-05 12:42;0;0;"@Aeroparats They were all on LSD when they made that song, and they never reached the heroin use that Seth did (before he died)...";;@Aeroparats;;"375660148078821376";https://twitter.com/Nnl1EincoSydaB1/status/375660148078821376
camadelphiia;2013-08-27 11:36;0;0;"This one time, I did heroin and LSD , and tried to do a backflip off of my house, and died. I'm a ghost now.";;;;"372382059249283072";https://twitter.com/camadelphiia/status/372382059249283072
widowshills;2013-08-26 02:21;0;0;"where the fuck did they even get the name "raxl" like how much weed and lsd and heroin do you have to simultaneously smoke/take/do/verb";;;;"371879970924003329";https://twitter.com/widowshills/status/371879970924003329
JordKnowles;2013-08-23 17:16;0;1;"@ABailey_91 @InceyTheSpider @joeknott_ @niallfraser_ I thought he did LSD and heroin and shit. The guy popped from poppers!!!!";;@ABailey_91 @InceyTheSpider @joeknott_ @niallfraser_;;"371018221128015872";https://twitter.com/JordKnowles/status/371018221128015872
