username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
realDonaldTrump;2017-10-15 09:46;14773;76179;"...approvals of The Keystone XL & Dakota Access pipelines. Also, look at the recent EPA cancelations & our great new Supreme Court Justice!";;;;"919560102725738498";https://twitter.com/realDonaldTrump/status/919560102725738498
realDonaldTrump;2017-10-15 09:25;12749;59740;"The Failing @nytimes , in a story by Peter Baker, should have mentioned the rapid terminations by me of TPP & The Paris Accord & the fast....";;@nytimes;;"919554724512387072";https://twitter.com/realDonaldTrump/status/919554724512387072
realDonaldTrump;2017-10-14 17:27;15849;69996;"The Democrats in the Southwest part of Virginia have been abandoned by their Party. Republican Ed Gillespie will never let you down!";;;;"919313707355787264";https://twitter.com/realDonaldTrump/status/919313707355787264
realDonaldTrump;2017-10-14 07:27;22675;117172;"Very proud of my Executive Order which will allow greatly expanded access and far lower costs for HealthCare. Millions of people benefit!";;;;"919162619889704961";https://twitter.com/realDonaldTrump/status/919162619889704961
realDonaldTrump;2017-10-14 07:18;18330;83320;"Health Insurance stocks, which have gone through the roof during the ObamaCare years, plunged yesterday after I ended their Dems windfall!";;;;"919160558712172544";https://twitter.com/realDonaldTrump/status/919160558712172544
realDonaldTrump;2017-10-13 21:31;15917;67695;"Such a wonderful statement from the great @LouDobbs . "We take up what may be the most accomplished presidency in modern American history."";;@LouDobbs;;"919012714827145216";https://twitter.com/realDonaldTrump/status/919012714827145216
realDonaldTrump;2017-10-13 21:17;12333;60695;"ObamaCare is causing such grief and tragedy for so many. It is being dismantled but in the meantime, premiums & deductibles are way up!";;;;"919009334016856065";https://twitter.com/realDonaldTrump/status/919009334016856065
realDonaldTrump;2017-10-13 21:10;15774;68391;"Money pouring into Insurance Companies profits, under the guise of ObamaCare, is over. They have made a fortune. Dems must get smart & deal!";;;;"919007577681354752";https://twitter.com/realDonaldTrump/status/919007577681354752
realDonaldTrump;2017-10-13 21:02;11264;53863;"Many people talking, with much agreement, on my Iran speech today. Participants in the deal are making lots of money on trade with Iran!";;;;"919005534883328000";https://twitter.com/realDonaldTrump/status/919005534883328000
realDonaldTrump;2017-10-13 20:53;14052;69330;"Starting to develop a much better relationship with Pakistan and its leaders. I want to thank them for their cooperation on many fronts.";;;;"919003314674634752";https://twitter.com/realDonaldTrump/status/919003314674634752
realDonaldTrump;2017-10-13 18:01;10580;40942;"#WeeklyAddress pic.twitter.com/riqEiBNwk2";;;#WeeklyAddress;"918960024256434176";https://twitter.com/realDonaldTrump/status/918960024256434176
realDonaldTrump;2017-10-13 14:09;17532;66065;"Today, I announced our strategy to confront the Iranian regime’s hostile actions and to ensure that they never acquire a nuclear weapon. pic.twitter.com/N4ISdjuEdC";;;;"918901399080935424";https://twitter.com/realDonaldTrump/status/918901399080935424
realDonaldTrump;2017-10-13 13:41;11337;48233;""Consumer confidence soars to highest level since 2004" http:// 45.wh.gov/ConsumerConfid ence … pic.twitter.com/U8MS9K45fX";;;;"918894502185787392";https://twitter.com/realDonaldTrump/status/918894502185787392
realDonaldTrump;2017-10-13 13:07;20981;79398;"In America, we don't worship government - we worship God. #ValuesVotersSummit pic.twitter.com/YQ3iDlWylK";;;#ValuesVotersSummit;"918885859230875649";https://twitter.com/realDonaldTrump/status/918885859230875649
realDonaldTrump;2017-10-13 12:30;16549;72557;"I have no greater privilege than to serve as your Commander-in-Chief. HAPPY BIRTHDAY to the incredible men and women @USNavy ! #242NavyBday pic.twitter.com/qcdB4U8CqA";;@USNavy;#242NavyBday;"918876603148652544";https://twitter.com/realDonaldTrump/status/918876603148652544
realDonaldTrump;2017-10-13 08:01;11902;63007;"The wonderful people of Puerto Rico, with their unmatched spirit, know how bad things were before the H's. I will always be with them!";;;;"918808798059483136";https://twitter.com/realDonaldTrump/status/918808798059483136
realDonaldTrump;2017-10-13 07:51;22671;92313;"Hard to believe that the Democrats, who have gone so far LEFT that they are no longer recognizable, are fighting so hard for Sanctuary crime";;;;"918806396875010048";https://twitter.com/realDonaldTrump/status/918806396875010048
realDonaldTrump;2017-10-13 07:14;15434;75774;"ObamaCare is a broken mess. Piece by piece we will now begin the process of giving America the great HealthCare it deserves!";;;;"918797009133465600";https://twitter.com/realDonaldTrump/status/918797009133465600
realDonaldTrump;2017-10-13 07:10;11845;51475;"Sadly, they and others are Fake News, and the public is just beginning to figure it out! https:// twitter.com/billoreilly/st atus/918502669131579392 …";;;;"918796079243677696";https://twitter.com/realDonaldTrump/status/918796079243677696
realDonaldTrump;2017-10-13 05:36;14155;63822;"The Democrats ObamaCare is imploding. Massive subsidy payments to their pet insurance companies has stopped. Dems should call me to fix!";;;;"918772522983874561";https://twitter.com/realDonaldTrump/status/918772522983874561
realDonaldTrump;2017-10-12 21:18;16419;68299;"It is time to take care of OUR COUNTRY, to rebuild OUR COMMUNITIES, and to protect our GREAT AMERICAN WORKERS! #TaxReform pic.twitter.com/FEjGjT4xp9";;;#TaxReform;"918647067224035334";https://twitter.com/realDonaldTrump/status/918647067224035334
